uid,name,source_metadata,metadata_descriptor,url,insert_date
380,ENCODE,"ENCFF953CLB,","accession,",https://www.encodeproject.org/files/ENCFF953CLB/@@download/ENCFF953CLB.bed.gz,2019-11-24 16:58:33
381,ENCODE,"ENCFF661QTR,","accession,",https://www.encodeproject.org/files/ENCFF661QTR/@@download/ENCFF661QTR.bed.gz,2019-11-24 16:58:33
382,ENCODE,"ENCFF512SFD,","accession,",https://www.encodeproject.org/files/ENCFF512SFD/@@download/ENCFF512SFD.bed.gz,2019-11-24 16:58:33
383,ENCODE,"ENCFF056KXA,","accession,",https://www.encodeproject.org/files/ENCFF056KXA/@@download/ENCFF056KXA.bed.gz,2019-11-24 16:58:33
384,ENCODE,"ENCFF078BGZ,","accession,",https://www.encodeproject.org/files/ENCFF078BGZ/@@download/ENCFF078BGZ.bed.gz,2019-11-24 16:58:33
385,ENCODE,"ENCFF399ACB,","accession,",https://www.encodeproject.org/files/ENCFF399ACB/@@download/ENCFF399ACB.bed.gz,2019-11-24 16:58:33
386,ENCODE,"ENCFF174BNU,","accession,",https://www.encodeproject.org/files/ENCFF174BNU/@@download/ENCFF174BNU.bed.gz,2019-11-24 16:58:33
387,ENCODE,"ENCFF015QJZ,","accession,",https://www.encodeproject.org/files/ENCFF015QJZ/@@download/ENCFF015QJZ.bed.gz,2019-11-24 16:58:33
388,ENCODE,"ENCFF315EVJ,","accession,",https://www.encodeproject.org/files/ENCFF315EVJ/@@download/ENCFF315EVJ.bed.gz,2019-11-24 16:58:33
389,ENCODE,"ENCFF361RGJ,","accession,",https://www.encodeproject.org/files/ENCFF361RGJ/@@download/ENCFF361RGJ.bed.gz,2019-11-24 16:58:33
390,ENCODE,"ENCFF755KHM,","accession,",https://www.encodeproject.org/files/ENCFF755KHM/@@download/ENCFF755KHM.bed.gz,2019-11-24 16:58:33
391,ENCODE,"ENCFF078ILN,","accession,",https://www.encodeproject.org/files/ENCFF078ILN/@@download/ENCFF078ILN.bed.gz,2019-11-24 16:58:33
392,ENCODE,"ENCFF137CFG,","accession,",https://www.encodeproject.org/files/ENCFF137CFG/@@download/ENCFF137CFG.bed.gz,2019-11-24 16:58:33
393,ENCODE,"ENCFF609DPV,","accession,",https://www.encodeproject.org/files/ENCFF609DPV/@@download/ENCFF609DPV.bed.gz,2019-11-24 16:58:33
394,ENCODE,"ENCFF840OYT,","accession,",https://www.encodeproject.org/files/ENCFF840OYT/@@download/ENCFF840OYT.bed.gz,2019-11-24 16:58:33
395,ENCODE,"ENCFF291XQW,","accession,",https://www.encodeproject.org/files/ENCFF291XQW/@@download/ENCFF291XQW.bed.gz,2019-11-24 16:58:33
396,ENCODE,"ENCFF197AAN,","accession,",https://www.encodeproject.org/files/ENCFF197AAN/@@download/ENCFF197AAN.bed.gz,2019-11-24 16:58:33
397,ENCODE,"ENCFF519HEP,","accession,",https://www.encodeproject.org/files/ENCFF519HEP/@@download/ENCFF519HEP.bed.gz,2019-11-24 16:58:33
398,ENCODE,"ENCFF270BHR,","accession,",https://www.encodeproject.org/files/ENCFF270BHR/@@download/ENCFF270BHR.bed.gz,2019-11-24 16:58:33
399,ENCODE,"ENCFF255BHO,","accession,",https://www.encodeproject.org/files/ENCFF255BHO/@@download/ENCFF255BHO.bed.gz,2019-11-24 16:58:33
400,ENCODE,"ENCFF315NNB,","accession,",https://www.encodeproject.org/files/ENCFF315NNB/@@download/ENCFF315NNB.bed.gz,2019-11-24 16:58:33
401,ENCODE,"ENCFF158YFL,","accession,",https://www.encodeproject.org/files/ENCFF158YFL/@@download/ENCFF158YFL.bed.gz,2019-11-24 16:58:33
402,ENCODE,"ENCFF438IZP,","accession,",https://www.encodeproject.org/files/ENCFF438IZP/@@download/ENCFF438IZP.bed.gz,2019-11-24 16:58:33
403,ENCODE,"ENCFF092KNS,","accession,",https://www.encodeproject.org/files/ENCFF092KNS/@@download/ENCFF092KNS.bed.gz,2019-11-24 16:58:33
404,ENCODE,"ENCFF595RQJ,","accession,",https://www.encodeproject.org/files/ENCFF595RQJ/@@download/ENCFF595RQJ.bed.gz,2019-11-24 16:58:33
405,ENCODE,"ENCFF927EDL,","accession,",https://www.encodeproject.org/files/ENCFF927EDL/@@download/ENCFF927EDL.bed.gz,2019-11-24 16:58:33
406,ENCODE,"ENCFF566IWE,","accession,",https://www.encodeproject.org/files/ENCFF566IWE/@@download/ENCFF566IWE.bed.gz,2019-11-24 16:58:33
407,ENCODE,"ENCFF073BUA,","accession,",https://www.encodeproject.org/files/ENCFF073BUA/@@download/ENCFF073BUA.bed.gz,2019-11-24 16:58:33
408,ENCODE,"ENCFF411JBJ,","accession,",https://www.encodeproject.org/files/ENCFF411JBJ/@@download/ENCFF411JBJ.bed.gz,2019-11-24 16:58:33
409,ENCODE,"ENCFF964UAX,","accession,",https://www.encodeproject.org/files/ENCFF964UAX/@@download/ENCFF964UAX.bed.gz,2019-11-24 16:58:33
410,ENCODE,"ENCFF498HYY,","accession,",https://www.encodeproject.org/files/ENCFF498HYY/@@download/ENCFF498HYY.bed.gz,2019-11-24 16:58:33
411,ENCODE,"ENCFF833NFA,","accession,",https://www.encodeproject.org/files/ENCFF833NFA/@@download/ENCFF833NFA.bed.gz,2019-11-24 16:58:33
412,ENCODE,"ENCFF252DKY,","accession,",https://www.encodeproject.org/files/ENCFF252DKY/@@download/ENCFF252DKY.bed.gz,2019-11-24 16:58:33
413,ENCODE,"ENCFF328YBO,","accession,",https://www.encodeproject.org/files/ENCFF328YBO/@@download/ENCFF328YBO.bed.gz,2019-11-24 16:58:33
414,ENCODE,"ENCFF947NGI,","accession,",https://www.encodeproject.org/files/ENCFF947NGI/@@download/ENCFF947NGI.bed.gz,2019-11-24 16:58:33
415,ENCODE,"ENCFF682YFS,","accession,",https://www.encodeproject.org/files/ENCFF682YFS/@@download/ENCFF682YFS.bed.gz,2019-11-24 16:58:33
416,ENCODE,"ENCFF344KHI,","accession,",https://www.encodeproject.org/files/ENCFF344KHI/@@download/ENCFF344KHI.bed.gz,2019-11-24 16:58:33
417,ENCODE,"ENCFF140PPW,","accession,",https://www.encodeproject.org/files/ENCFF140PPW/@@download/ENCFF140PPW.bed.gz,2019-11-24 16:58:33
418,ENCODE,"ENCFF154ALD,","accession,",https://www.encodeproject.org/files/ENCFF154ALD/@@download/ENCFF154ALD.bed.gz,2019-11-24 16:58:33
419,ENCODE,"ENCFF124GQS,","accession,",https://www.encodeproject.org/files/ENCFF124GQS/@@download/ENCFF124GQS.bed.gz,2019-11-24 16:58:33
420,ENCODE,"ENCFF531OHC,","accession,",https://www.encodeproject.org/files/ENCFF531OHC/@@download/ENCFF531OHC.bed.gz,2019-11-24 16:58:33
421,ENCODE,"ENCFF072EQH,","accession,",https://www.encodeproject.org/files/ENCFF072EQH/@@download/ENCFF072EQH.bed.gz,2019-11-24 16:58:33
422,ENCODE,"ENCFF064PQH,","accession,",https://www.encodeproject.org/files/ENCFF064PQH/@@download/ENCFF064PQH.bed.gz,2019-11-24 16:58:33
423,ENCODE,"ENCFF262RFN,","accession,",https://www.encodeproject.org/files/ENCFF262RFN/@@download/ENCFF262RFN.bed.gz,2019-11-24 16:58:33
424,ENCODE,"ENCFF712KVO,","accession,",https://www.encodeproject.org/files/ENCFF712KVO/@@download/ENCFF712KVO.bed.gz,2019-11-24 16:58:33
425,ENCODE,"ENCFF082XAK,","accession,",https://www.encodeproject.org/files/ENCFF082XAK/@@download/ENCFF082XAK.bed.gz,2019-11-24 16:58:33
426,ENCODE,"ENCFF357VBH,","accession,",https://www.encodeproject.org/files/ENCFF357VBH/@@download/ENCFF357VBH.bed.gz,2019-11-24 16:58:33
427,ENCODE,"ENCFF933VMO,","accession,",https://www.encodeproject.org/files/ENCFF933VMO/@@download/ENCFF933VMO.bed.gz,2019-11-24 16:58:33
428,ENCODE,"ENCFF678ZMD,","accession,",https://www.encodeproject.org/files/ENCFF678ZMD/@@download/ENCFF678ZMD.bed.gz,2019-11-24 16:58:33
429,ENCODE,"ENCFF061GKS,","accession,",https://www.encodeproject.org/files/ENCFF061GKS/@@download/ENCFF061GKS.bed.gz,2019-11-24 16:58:33
430,ENCODE,"ENCFF323WZA,","accession,",https://www.encodeproject.org/files/ENCFF323WZA/@@download/ENCFF323WZA.bed.gz,2019-11-24 16:58:33
431,ENCODE,"ENCFF052BXS,","accession,",https://www.encodeproject.org/files/ENCFF052BXS/@@download/ENCFF052BXS.bed.gz,2019-11-24 16:58:33
432,ENCODE,"ENCFF410KVU,","accession,",https://www.encodeproject.org/files/ENCFF410KVU/@@download/ENCFF410KVU.bed.gz,2019-11-24 16:58:33
433,ENCODE,"ENCFF793DJY,","accession,",https://www.encodeproject.org/files/ENCFF793DJY/@@download/ENCFF793DJY.bed.gz,2019-11-24 16:58:33
434,ENCODE,"ENCFF965LWL,","accession,",https://www.encodeproject.org/files/ENCFF965LWL/@@download/ENCFF965LWL.bed.gz,2019-11-24 16:58:33
435,ENCODE,"ENCFF942JAP,","accession,",https://www.encodeproject.org/files/ENCFF942JAP/@@download/ENCFF942JAP.bed.gz,2019-11-24 16:58:33
436,ENCODE,"ENCFF401EEA,","accession,",https://www.encodeproject.org/files/ENCFF401EEA/@@download/ENCFF401EEA.bed.gz,2019-11-24 16:58:33
437,ENCODE,"ENCFF022QPK,","accession,",https://www.encodeproject.org/files/ENCFF022QPK/@@download/ENCFF022QPK.bed.gz,2019-11-24 16:58:33
438,ENCODE,"ENCFF029ATV,","accession,",https://www.encodeproject.org/files/ENCFF029ATV/@@download/ENCFF029ATV.bed.gz,2019-11-24 16:58:33
439,ENCODE,"ENCFF936UPJ,","accession,",https://www.encodeproject.org/files/ENCFF936UPJ/@@download/ENCFF936UPJ.bed.gz,2019-11-24 16:58:33
440,ENCODE,"ENCFF842HKD,","accession,",https://www.encodeproject.org/files/ENCFF842HKD/@@download/ENCFF842HKD.bed.gz,2019-11-24 16:58:33
441,ENCODE,"ENCFF042XXW,","accession,",https://www.encodeproject.org/files/ENCFF042XXW/@@download/ENCFF042XXW.bed.gz,2019-11-24 16:58:33
442,ENCODE,"ENCFF470NXM,","accession,",https://www.encodeproject.org/files/ENCFF470NXM/@@download/ENCFF470NXM.bed.gz,2019-11-24 16:58:33
443,ENCODE,"ENCFF510WDK,","accession,",https://www.encodeproject.org/files/ENCFF510WDK/@@download/ENCFF510WDK.bed.gz,2019-11-24 16:58:33
444,ENCODE,"ENCFF131KBZ,","accession,",https://www.encodeproject.org/files/ENCFF131KBZ/@@download/ENCFF131KBZ.bed.gz,2019-11-24 16:58:33
445,ENCODE,"ENCFF567YJK,","accession,",https://www.encodeproject.org/files/ENCFF567YJK/@@download/ENCFF567YJK.bed.gz,2019-11-24 16:58:33
446,ENCODE,"ENCFF850MSB,","accession,",https://www.encodeproject.org/files/ENCFF850MSB/@@download/ENCFF850MSB.bed.gz,2019-11-24 16:58:33
447,ENCODE,"ENCFF470WBY,","accession,",https://www.encodeproject.org/files/ENCFF470WBY/@@download/ENCFF470WBY.bed.gz,2019-11-24 16:58:33
448,ENCODE,"ENCFF325LLK,","accession,",https://www.encodeproject.org/files/ENCFF325LLK/@@download/ENCFF325LLK.bed.gz,2019-11-24 16:58:33
449,ENCODE,"ENCFF734BIA,","accession,",https://www.encodeproject.org/files/ENCFF734BIA/@@download/ENCFF734BIA.bed.gz,2019-11-24 16:58:33
450,ENCODE,"ENCFF854OFQ,","accession,",https://www.encodeproject.org/files/ENCFF854OFQ/@@download/ENCFF854OFQ.bed.gz,2019-11-24 16:58:33
451,ENCODE,"ENCFF028FMX,","accession,",https://www.encodeproject.org/files/ENCFF028FMX/@@download/ENCFF028FMX.bed.gz,2019-11-24 16:58:33
452,ENCODE,"ENCFF411JQL,","accession,",https://www.encodeproject.org/files/ENCFF411JQL/@@download/ENCFF411JQL.bed.gz,2019-11-24 16:58:33
453,ENCODE,"ENCFF158SOT,","accession,",https://www.encodeproject.org/files/ENCFF158SOT/@@download/ENCFF158SOT.bed.gz,2019-11-24 16:58:33
454,ENCODE,"ENCFF464AKF,","accession,",https://www.encodeproject.org/files/ENCFF464AKF/@@download/ENCFF464AKF.bed.gz,2019-11-24 16:58:33
455,ENCODE,"ENCFF236KXA,","accession,",https://www.encodeproject.org/files/ENCFF236KXA/@@download/ENCFF236KXA.bed.gz,2019-11-24 16:58:33
456,ENCODE,"ENCFF324LPA,","accession,",https://www.encodeproject.org/files/ENCFF324LPA/@@download/ENCFF324LPA.bed.gz,2019-11-24 16:58:33
457,ENCODE,"ENCFF105TSK,","accession,",https://www.encodeproject.org/files/ENCFF105TSK/@@download/ENCFF105TSK.bed.gz,2019-11-24 16:58:33
458,ENCODE,"ENCFF895RHD,","accession,",https://www.encodeproject.org/files/ENCFF895RHD/@@download/ENCFF895RHD.bed.gz,2019-11-24 16:58:33
459,ENCODE,"ENCFF477ZVA,","accession,",https://www.encodeproject.org/files/ENCFF477ZVA/@@download/ENCFF477ZVA.bed.gz,2019-11-24 16:58:33
460,ENCODE,"ENCFF864YIE,","accession,",https://www.encodeproject.org/files/ENCFF864YIE/@@download/ENCFF864YIE.bed.gz,2019-11-24 16:58:33
461,ENCODE,"ENCFF134QRV,","accession,",https://www.encodeproject.org/files/ENCFF134QRV/@@download/ENCFF134QRV.bed.gz,2019-11-24 16:58:33
462,ENCODE,"ENCFF014AXP,","accession,",https://www.encodeproject.org/files/ENCFF014AXP/@@download/ENCFF014AXP.bed.gz,2019-11-24 16:58:33
463,ENCODE,"ENCFF926MNC,","accession,",https://www.encodeproject.org/files/ENCFF926MNC/@@download/ENCFF926MNC.bed.gz,2019-11-24 16:58:33
464,ENCODE,"ENCFF981LWH,","accession,",https://www.encodeproject.org/files/ENCFF981LWH/@@download/ENCFF981LWH.bed.gz,2019-11-24 16:58:33
465,ENCODE,"ENCFF710URH,","accession,",https://www.encodeproject.org/files/ENCFF710URH/@@download/ENCFF710URH.bed.gz,2019-11-24 16:58:33
466,ENCODE,"ENCFF818SRW,","accession,",https://www.encodeproject.org/files/ENCFF818SRW/@@download/ENCFF818SRW.bed.gz,2019-11-24 16:58:33
467,ENCODE,"ENCFF237CDY,","accession,",https://www.encodeproject.org/files/ENCFF237CDY/@@download/ENCFF237CDY.bed.gz,2019-11-24 16:58:33
468,ENCODE,"ENCFF874DSY,","accession,",https://www.encodeproject.org/files/ENCFF874DSY/@@download/ENCFF874DSY.bed.gz,2019-11-24 16:58:33
469,ENCODE,"ENCFF889LVN,","accession,",https://www.encodeproject.org/files/ENCFF889LVN/@@download/ENCFF889LVN.bed.gz,2019-11-24 16:58:33
470,ENCODE,"ENCFF794DRQ,","accession,",https://www.encodeproject.org/files/ENCFF794DRQ/@@download/ENCFF794DRQ.bed.gz,2019-11-24 16:58:33
471,ENCODE,"ENCFF159KOZ,","accession,",https://www.encodeproject.org/files/ENCFF159KOZ/@@download/ENCFF159KOZ.bed.gz,2019-11-24 16:58:33
472,ENCODE,"ENCFF543EBD,","accession,",https://www.encodeproject.org/files/ENCFF543EBD/@@download/ENCFF543EBD.bed.gz,2019-11-24 16:58:33
473,ENCODE,"ENCFF028BAF,","accession,",https://www.encodeproject.org/files/ENCFF028BAF/@@download/ENCFF028BAF.bed.gz,2019-11-24 16:58:33
474,ENCODE,"ENCFF426LEZ,","accession,",https://www.encodeproject.org/files/ENCFF426LEZ/@@download/ENCFF426LEZ.bed.gz,2019-11-24 16:58:33
475,ENCODE,"ENCFF030AUO,","accession,",https://www.encodeproject.org/files/ENCFF030AUO/@@download/ENCFF030AUO.bed.gz,2019-11-24 16:58:34
476,ENCODE,"ENCFF226WER,","accession,",https://www.encodeproject.org/files/ENCFF226WER/@@download/ENCFF226WER.bed.gz,2019-11-24 16:58:34
477,ENCODE,"ENCFF604YJS,","accession,",https://www.encodeproject.org/files/ENCFF604YJS/@@download/ENCFF604YJS.bed.gz,2019-11-24 16:58:34
478,ENCODE,"ENCFF218OOF,","accession,",https://www.encodeproject.org/files/ENCFF218OOF/@@download/ENCFF218OOF.bed.gz,2019-11-24 16:58:34
479,ENCODE,"ENCFF446LDJ,","accession,",https://www.encodeproject.org/files/ENCFF446LDJ/@@download/ENCFF446LDJ.bed.gz,2019-11-24 16:58:34
480,ENCODE,"ENCFF312QOY,","accession,",https://www.encodeproject.org/files/ENCFF312QOY/@@download/ENCFF312QOY.bed.gz,2019-11-24 16:58:34
481,ENCODE,"ENCFF906ZZY,","accession,",https://www.encodeproject.org/files/ENCFF906ZZY/@@download/ENCFF906ZZY.bed.gz,2019-11-24 16:58:34
482,ENCODE,"ENCFF610FFR,","accession,",https://www.encodeproject.org/files/ENCFF610FFR/@@download/ENCFF610FFR.bed.gz,2019-11-24 16:58:34
483,ENCODE,"ENCFF905DCJ,","accession,",https://www.encodeproject.org/files/ENCFF905DCJ/@@download/ENCFF905DCJ.bed.gz,2019-11-24 16:58:34
484,ENCODE,"ENCFF502HYL,","accession,",https://www.encodeproject.org/files/ENCFF502HYL/@@download/ENCFF502HYL.bed.gz,2019-11-24 16:58:34
485,ENCODE,"ENCFF361BIV,","accession,",https://www.encodeproject.org/files/ENCFF361BIV/@@download/ENCFF361BIV.bed.gz,2019-11-24 16:58:34
486,ENCODE,"ENCFF041OOF,","accession,",https://www.encodeproject.org/files/ENCFF041OOF/@@download/ENCFF041OOF.bed.gz,2019-11-24 16:58:34
487,ENCODE,"ENCFF721GVA,","accession,",https://www.encodeproject.org/files/ENCFF721GVA/@@download/ENCFF721GVA.bed.gz,2019-11-24 16:58:34
488,ENCODE,"ENCFF010MFT,","accession,",https://www.encodeproject.org/files/ENCFF010MFT/@@download/ENCFF010MFT.bed.gz,2019-11-24 16:58:34
489,ENCODE,"ENCFF776MXU,","accession,",https://www.encodeproject.org/files/ENCFF776MXU/@@download/ENCFF776MXU.bed.gz,2019-11-24 16:58:34
490,ENCODE,"ENCFF480NGG,","accession,",https://www.encodeproject.org/files/ENCFF480NGG/@@download/ENCFF480NGG.bed.gz,2019-11-24 16:58:34
491,ENCODE,"ENCFF666QBO,","accession,",https://www.encodeproject.org/files/ENCFF666QBO/@@download/ENCFF666QBO.bed.gz,2019-11-24 16:58:34
492,ENCODE,"ENCFF678XGY,","accession,",https://www.encodeproject.org/files/ENCFF678XGY/@@download/ENCFF678XGY.bed.gz,2019-11-24 16:58:34
493,ENCODE,"ENCFF946SRJ,","accession,",https://www.encodeproject.org/files/ENCFF946SRJ/@@download/ENCFF946SRJ.bed.gz,2019-11-24 16:58:34
494,ENCODE,"ENCFF866WDL,","accession,",https://www.encodeproject.org/files/ENCFF866WDL/@@download/ENCFF866WDL.bed.gz,2019-11-24 16:58:34
495,ENCODE,"ENCFF919AAI,","accession,",https://www.encodeproject.org/files/ENCFF919AAI/@@download/ENCFF919AAI.bed.gz,2019-11-24 16:58:34
496,ENCODE,"ENCFF956NXK,","accession,",https://www.encodeproject.org/files/ENCFF956NXK/@@download/ENCFF956NXK.bed.gz,2019-11-24 16:58:34
497,ENCODE,"ENCFF927NOE,","accession,",https://www.encodeproject.org/files/ENCFF927NOE/@@download/ENCFF927NOE.bed.gz,2019-11-24 16:58:34
498,ENCODE,"ENCFF201VPO,","accession,",https://www.encodeproject.org/files/ENCFF201VPO/@@download/ENCFF201VPO.bed.gz,2019-11-24 16:58:34
499,ENCODE,"ENCFF094AJQ,","accession,",https://www.encodeproject.org/files/ENCFF094AJQ/@@download/ENCFF094AJQ.bed.gz,2019-11-24 16:58:34
500,ENCODE,"ENCFF283CXG,","accession,",https://www.encodeproject.org/files/ENCFF283CXG/@@download/ENCFF283CXG.bed.gz,2019-11-24 16:58:34
501,ENCODE,"ENCFF254EWR,","accession,",https://www.encodeproject.org/files/ENCFF254EWR/@@download/ENCFF254EWR.bed.gz,2019-11-24 16:58:34
502,ENCODE,"ENCFF845OVA,","accession,",https://www.encodeproject.org/files/ENCFF845OVA/@@download/ENCFF845OVA.bed.gz,2019-11-24 16:58:34
503,ENCODE,"ENCFF045ALQ,","accession,",https://www.encodeproject.org/files/ENCFF045ALQ/@@download/ENCFF045ALQ.bed.gz,2019-11-24 16:58:34
504,ENCODE,"ENCFF919QPP,","accession,",https://www.encodeproject.org/files/ENCFF919QPP/@@download/ENCFF919QPP.bed.gz,2019-11-24 16:58:34
505,ENCODE,"ENCFF114WAY,","accession,",https://www.encodeproject.org/files/ENCFF114WAY/@@download/ENCFF114WAY.bed.gz,2019-11-24 16:58:34
506,ENCODE,"ENCFF609GXE,","accession,",https://www.encodeproject.org/files/ENCFF609GXE/@@download/ENCFF609GXE.bed.gz,2019-11-25 11:45:56
507,ENCODE,"ENCFF629DBN,","accession,",https://www.encodeproject.org/files/ENCFF629DBN/@@download/ENCFF629DBN.bed.gz,2019-11-25 11:45:56
508,ENCODE,"ENCFF635OKM,","accession,",https://www.encodeproject.org/files/ENCFF635OKM/@@download/ENCFF635OKM.bed.gz,2019-11-25 11:45:56
509,ENCODE,"ENCFF217SYU,","accession,",https://www.encodeproject.org/files/ENCFF217SYU/@@download/ENCFF217SYU.bed.gz,2019-11-25 11:45:56
510,ENCODE,"ENCFF152BMI,","accession,",https://www.encodeproject.org/files/ENCFF152BMI/@@download/ENCFF152BMI.bed.gz,2019-11-25 11:45:56
511,ENCODE,"ENCFF531BTF,","accession,",https://www.encodeproject.org/files/ENCFF531BTF/@@download/ENCFF531BTF.bed.gz,2019-11-25 11:45:56
512,ENCODE,"ENCFF570HUS,","accession,",https://www.encodeproject.org/files/ENCFF570HUS/@@download/ENCFF570HUS.bed.gz,2019-11-25 11:45:56
513,ENCODE,"ENCFF142KYJ,","accession,",https://www.encodeproject.org/files/ENCFF142KYJ/@@download/ENCFF142KYJ.bed.gz,2019-11-25 11:45:56
514,ENCODE,"ENCFF575DBL,","accession,",https://www.encodeproject.org/files/ENCFF575DBL/@@download/ENCFF575DBL.bed.gz,2019-11-25 11:45:56
515,ENCODE,"ENCFF119BIU,","accession,",https://www.encodeproject.org/files/ENCFF119BIU/@@download/ENCFF119BIU.bed.gz,2019-11-25 11:45:56
516,ENCODE,"ENCFF178MGV,","accession,",https://www.encodeproject.org/files/ENCFF178MGV/@@download/ENCFF178MGV.bed.gz,2019-11-25 11:45:56
517,ENCODE,"ENCFF850UWF,","accession,",https://www.encodeproject.org/files/ENCFF850UWF/@@download/ENCFF850UWF.bed.gz,2019-11-25 11:45:56
518,ENCODE,"ENCFF814SOA,","accession,",https://www.encodeproject.org/files/ENCFF814SOA/@@download/ENCFF814SOA.bed.gz,2019-11-25 11:45:56
519,ENCODE,"ENCFF902AOH,","accession,",https://www.encodeproject.org/files/ENCFF902AOH/@@download/ENCFF902AOH.bed.gz,2019-11-25 11:45:56
520,ENCODE,"ENCFF103SHE,","accession,",https://www.encodeproject.org/files/ENCFF103SHE/@@download/ENCFF103SHE.bed.gz,2019-11-25 11:45:56
521,ENCODE,"ENCFF928EQD,","accession,",https://www.encodeproject.org/files/ENCFF928EQD/@@download/ENCFF928EQD.bed.gz,2019-11-25 11:45:56
522,ENCODE,"ENCFF654JJI,","accession,",https://www.encodeproject.org/files/ENCFF654JJI/@@download/ENCFF654JJI.bed.gz,2019-11-25 11:45:56
523,ENCODE,"ENCFF093WIR,","accession,",https://www.encodeproject.org/files/ENCFF093WIR/@@download/ENCFF093WIR.bed.gz,2019-11-25 11:45:56
524,ENCODE,"ENCFF749FWA,","accession,",https://www.encodeproject.org/files/ENCFF749FWA/@@download/ENCFF749FWA.bed.gz,2019-11-25 11:45:56
525,ENCODE,"ENCFF486QGI,","accession,",https://www.encodeproject.org/files/ENCFF486QGI/@@download/ENCFF486QGI.bed.gz,2019-11-25 11:45:56
526,ENCODE,"ENCFF564KVT,","accession,",https://www.encodeproject.org/files/ENCFF564KVT/@@download/ENCFF564KVT.bed.gz,2019-11-25 11:45:56
527,ENCODE,"ENCFF148XKJ,","accession,",https://www.encodeproject.org/files/ENCFF148XKJ/@@download/ENCFF148XKJ.bed.gz,2019-11-25 11:45:56
528,ENCODE,"ENCFF552WHG,","accession,",https://www.encodeproject.org/files/ENCFF552WHG/@@download/ENCFF552WHG.bed.gz,2019-11-25 11:45:56
529,ENCODE,"ENCFF665YFD,","accession,",https://www.encodeproject.org/files/ENCFF665YFD/@@download/ENCFF665YFD.bed.gz,2019-11-25 11:45:56
530,ENCODE,"ENCFF425DUR,","accession,",https://www.encodeproject.org/files/ENCFF425DUR/@@download/ENCFF425DUR.bed.gz,2019-11-25 11:45:56
531,ENCODE,"ENCFF140THN,","accession,",https://www.encodeproject.org/files/ENCFF140THN/@@download/ENCFF140THN.bed.gz,2019-11-25 11:45:56
532,ENCODE,"ENCFF803KGU,","accession,",https://www.encodeproject.org/files/ENCFF803KGU/@@download/ENCFF803KGU.bed.gz,2019-11-25 11:45:56
533,ENCODE,"ENCFF781ESZ,","accession,",https://www.encodeproject.org/files/ENCFF781ESZ/@@download/ENCFF781ESZ.bed.gz,2019-11-25 11:45:56
534,ENCODE,"ENCFF285YPA,","accession,",https://www.encodeproject.org/files/ENCFF285YPA/@@download/ENCFF285YPA.bed.gz,2019-11-25 11:45:56
535,ENCODE,"ENCFF915MUR,","accession,",https://www.encodeproject.org/files/ENCFF915MUR/@@download/ENCFF915MUR.bed.gz,2019-11-25 11:45:56
536,ENCODE,"ENCFF959TCO,","accession,",https://www.encodeproject.org/files/ENCFF959TCO/@@download/ENCFF959TCO.bed.gz,2019-11-25 11:45:56
537,ENCODE,"ENCFF803RVD,","accession,",https://www.encodeproject.org/files/ENCFF803RVD/@@download/ENCFF803RVD.bed.gz,2019-11-25 11:45:56
538,ENCODE,"ENCFF966KOG,","accession,",https://www.encodeproject.org/files/ENCFF966KOG/@@download/ENCFF966KOG.bed.gz,2019-11-25 11:45:56
539,ENCODE,"ENCFF979YOP,","accession,",https://www.encodeproject.org/files/ENCFF979YOP/@@download/ENCFF979YOP.bed.gz,2019-11-25 11:45:56
540,ENCODE,"ENCFF363HVD,","accession,",https://www.encodeproject.org/files/ENCFF363HVD/@@download/ENCFF363HVD.bed.gz,2019-11-25 11:45:56
541,ENCODE,"ENCFF653NNX,","accession,",https://www.encodeproject.org/files/ENCFF653NNX/@@download/ENCFF653NNX.bed.gz,2019-11-25 11:45:56
542,ENCODE,"ENCFF350EEZ,","accession,",https://www.encodeproject.org/files/ENCFF350EEZ/@@download/ENCFF350EEZ.bed.gz,2019-11-25 11:45:56
543,ENCODE,"ENCFF065KVK,","accession,",https://www.encodeproject.org/files/ENCFF065KVK/@@download/ENCFF065KVK.bed.gz,2019-11-25 11:45:56
544,ENCODE,"ENCFF118VFU,","accession,",https://www.encodeproject.org/files/ENCFF118VFU/@@download/ENCFF118VFU.bed.gz,2019-11-25 11:45:56
545,ENCODE,"ENCFF657ITT,","accession,",https://www.encodeproject.org/files/ENCFF657ITT/@@download/ENCFF657ITT.bed.gz,2019-11-25 11:45:56
546,ENCODE,"ENCFF724HAK,","accession,",https://www.encodeproject.org/files/ENCFF724HAK/@@download/ENCFF724HAK.bed.gz,2019-11-25 11:45:56
547,ENCODE,"ENCFF595FFV,","accession,",https://www.encodeproject.org/files/ENCFF595FFV/@@download/ENCFF595FFV.bed.gz,2019-11-25 11:45:56
548,ENCODE,"ENCFF955NNE,","accession,",https://www.encodeproject.org/files/ENCFF955NNE/@@download/ENCFF955NNE.bed.gz,2019-11-25 11:45:56
549,ENCODE,"ENCFF618WDP,","accession,",https://www.encodeproject.org/files/ENCFF618WDP/@@download/ENCFF618WDP.bed.gz,2019-11-25 11:45:56
550,ENCODE,"ENCFF647YSZ,","accession,",https://www.encodeproject.org/files/ENCFF647YSZ/@@download/ENCFF647YSZ.bed.gz,2019-11-25 11:45:56
